host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price_type,minimum_nights_range,number_of_reviews_range,reviews_per_month_range,calculated_host_listings_range,availability_365_range,last_review_year,last_review_month
9744,Laurie,Brooklyn,South Slope,40.6693,-73.98804,Entire home/apt,135,5,151,1.43,3,162,Medium,4 to 6,100+,Less than 3,2 to 5,100 to 200,2019.0,6.0
236421,Jessica,Manhattan,Upper East Side,40.77333,-73.95199,Private room,130,14,0,0.0,2,0,Medium,10+,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
27848,Jullett,Queens,Jamaica,40.67252,-73.76597,Private room,55,2,52,0.49,2,365,Low,Less than 3,51 to 75,Less than 3,Less than 2,300+,2019.0,5.0
240360,Marlaine,Manhattan,Hell's Kitchen,40.76244,-73.99271,Entire home/apt,195,5,10,1.01,1,0,Medium,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,1.0
247432,Charlotte,Brooklyn,Bedford-Stuyvesant,40.69546,-73.93503,Private room,80,2,11,0.48,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,11.0
204539,Mark,Queens,Middle Village,40.71722,-73.87856,Entire home/apt,98,30,33,0.31,5,240,Low,10+,26 to 50,Less than 3,2 to 5,200 to 300,2015.0,9.0
204539,Mark,Queens,Ridgewood,40.70234,-73.89816,Private room,140,7,6,0.06,5,365,Medium,7 to 9,0 to 25,Less than 3,2 to 5,300+,2015.0,8.0
204539,Mark,Queens,Middle Village,40.71546,-73.87854,Entire home/apt,265,7,38,0.38,5,365,High,7 to 9,26 to 50,Less than 3,2 to 5,300+,2019.0,4.0
255583,Anka,Manhattan,Hell's Kitchen,40.76548,-73.98474,Shared room,105,6,10,0.09,1,363,Medium,4 to 6,0 to 25,Less than 3,Less than 2,300+,2014.0,7.0
253385,Douglas,Manhattan,Harlem,40.80234,-73.95603,Private room,200,30,0,0.0,1,365,Medium,10+,0 to 25,No Review,Less than 2,300+,No Review,No Review
256161,Wayne,Manhattan,Harlem,40.81035,-73.94598,Entire home/apt,121,1,104,1.0,5,247,Medium,Less than 3,100+,Less than 3,2 to 5,200 to 300,2019.0,6.0
190409,Waundell,Bronx,Highbridge,40.83075,-73.93058,Private room,45,1,138,1.45,3,323,Low,Less than 3,100+,Less than 3,2 to 5,300+,2019.0,6.0
262138,Tami,Brooklyn,Bedford-Stuyvesant,40.6829,-73.93549,Private room,71,2,23,0.22,1,91,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,1.0
88209,Jason,Manhattan,NoHo,40.72773,-73.99134,Private room,130,2,115,1.17,1,75,Medium,Less than 3,100+,Less than 3,Less than 2,Less than 100,2018.0,5.0
263414,Pete,Manhattan,West Village,40.72861,-74.0049,Entire home/apt,199,5,129,1.22,1,286,Medium,4 to 6,100+,Less than 3,Less than 2,200 to 300,2019.0,5.0
168525,Gus,Brooklyn,Williamsburg,40.70979,-73.95162,Private room,69,4,82,1.13,2,60,Low,4 to 6,76 to 100,Less than 3,Less than 2,Less than 100,2019.0,10.0
264928,Sally,Brooklyn,Fort Greene,40.68656,-73.97525,Private room,68,3,37,0.35,1,0,Low,Less than 3,26 to 50,Less than 3,Less than 2,Less than 100,2018.0,12.0
268014,Alex,Brooklyn,Greenpoint,40.729,-73.95829,Entire home/apt,195,2,69,0.65,1,58,Medium,Less than 3,51 to 75,Less than 3,Less than 2,Less than 100,2019.0,6.0
272006,Vasili,Queens,Ditmars Steinway,40.77185,-73.90502,Entire home/apt,140,2,17,0.16,1,292,Medium,Less than 3,0 to 25,Less than 3,Less than 2,200 to 300,2019.0,6.0
274557,Ana,Manhattan,Hell's Kitchen,40.7672,-73.98508,Entire home/apt,250,3,94,0.96,1,3,High,Less than 3,76 to 100,Less than 3,Less than 2,Less than 100,2019.0,9.0
275459,I,Manhattan,East Village,40.73012,-73.99053,Entire home/apt,239,3,7,0.07,1,351,High,Less than 3,0 to 25,Less than 3,Less than 2,300+,2019.0,5.0
275578,R,Manhattan,Flatiron District,40.7403,-73.98498,Entire home/apt,305,2,108,1.09,1,201,High,Less than 3,100+,Less than 3,Less than 2,200 to 300,2019.0,6.0
277394,Linda,Brooklyn,Windsor Terrace,40.6585,-73.98397,Private room,135,2,21,0.26,1,272,Medium,Less than 3,0 to 25,Less than 3,Less than 2,200 to 300,2019.0,5.0
279797,Dave,Manhattan,Roosevelt Island,40.76193,-73.9501,Private room,120,7,17,0.3,1,341,Medium,7 to 9,0 to 25,Less than 3,Less than 2,300+,2019.0,8.0
282927,Drica,Manhattan,Lower East Side,40.72052,-73.98589,Entire home/apt,150,3,41,0.39,1,244,Medium,Less than 3,26 to 50,Less than 3,Less than 2,200 to 300,2019.0,2.0
204539,Mark,Queens,Ridgewood,40.70411,-73.89934,Entire home/apt,140,14,1,0.01,5,365,Medium,10+,0 to 25,Less than 3,2 to 5,300+,2012.0,9.0
274782,Betty,Brooklyn,Greenpoint,40.73401,-73.95967,Entire home/apt,135,2,69,0.67,1,12,Medium,Less than 3,51 to 75,Less than 3,Less than 2,Less than 100,2019.0,5.0
186084,Ricardo & Ashlie,Manhattan,Chinatown,40.71756,-73.99503,Entire home/apt,250,4,18,0.18,2,265,High,4 to 6,0 to 25,Less than 3,Less than 2,200 to 300,2019.0,1.0
288031,Leslie,Manhattan,Midtown,40.7589,-73.96991,Entire home/apt,250,30,82,0.78,1,0,High,10+,76 to 100,Less than 3,Less than 2,Less than 100,2016.0,5.0
289653,Harrison,Manhattan,SoHo,40.72003,-74.00262,Entire home/apt,500,4,94,0.99,1,329,High,4 to 6,76 to 100,Less than 3,Less than 2,300+,2019.0,6.0
99212,Jessica,Manhattan,Greenwich Village,40.73194,-73.99474,Entire home/apt,225,5,10,0.1,1,91,High,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,11.0
249372,Cynthia,Manhattan,Harlem,40.81583,-73.94707,Private room,175,2,1,0.11,1,365,Medium,Less than 3,0 to 25,Less than 3,Less than 2,300+,2018.0,7.0
292630,Mich,Manhattan,East Village,40.72654,-73.98049,Entire home/apt,99,2,127,1.22,1,320,Low,Less than 3,100+,Less than 3,Less than 2,300+,2019.0,6.0
293394,Rachel,Manhattan,Upper West Side,40.80021,-73.96071,Entire home/apt,195,4,4,0.04,1,0,Medium,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2017.0,8.0
126607,Laurine,Manhattan,East Harlem,40.80942,-73.93936,Entire home/apt,140,3,135,1.3,3,192,Medium,Less than 3,100+,Less than 3,2 to 5,100 to 200,2019.0,6.0
295760,Greta,Manhattan,Little Italy,40.71961,-73.9954,Entire home/apt,135,2,21,0.2,1,0,Medium,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2015.0,12.0
291112,Frank,Manhattan,Chelsea,40.74358,-74.00027,Entire home/apt,500,2,35,0.34,1,348,High,Less than 3,26 to 50,Less than 3,Less than 2,300+,2017.0,7.0
297176,Bethania,Manhattan,Harlem,40.80335,-73.9575,Private room,80,14,10,2.21,2,0,Low,10+,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,1.0
297769,Tunji,Manhattan,Chinatown,40.71445,-73.9908,Private room,120,4,171,1.8,2,353,Medium,4 to 6,100+,Less than 3,Less than 2,300+,2019.0,6.0
303882,Brie,Manhattan,East Village,40.7268,-73.99079,Entire home/apt,130,50,56,0.58,1,56,Medium,10+,51 to 75,Less than 3,Less than 2,Less than 100,2019.0,5.0
197755,Sheila,Brooklyn,Bushwick,40.688,-73.9171,Entire home/apt,99,3,111,2.13,1,68,Low,Less than 3,100+,Less than 3,Less than 2,Less than 100,2019.0,6.0
303939,Lissette,Staten Island,Tompkinsville,40.63627,-74.08543,Private room,37,2,147,1.44,6,0,Low,Less than 3,100+,Less than 3,5 to 10,Less than 100,2019.0,10.0
303939,Lissette,Staten Island,Tompkinsville,40.63518,-74.08546,Private room,37,2,177,1.71,6,320,Low,Less than 3,100+,Less than 3,5 to 10,300+,2019.0,2.0
306605,Daniel,Manhattan,Chelsea,40.74238,-73.99567,Entire home/apt,205,9,62,0.7,2,76,High,7 to 9,51 to 75,Less than 3,Less than 2,Less than 100,2019.0,6.0
306739,Maya,Brooklyn,Greenpoint,40.72945,-73.95511,Entire home/apt,285,3,124,1.22,3,279,High,Less than 3,100+,Less than 3,2 to 5,200 to 300,2019.0,6.0
308652,Antonín,Brooklyn,Kensington,40.64106,-73.97426,Private room,39,1,45,0.46,2,365,Low,Less than 3,26 to 50,Less than 3,Less than 2,300+,2019.0,5.0
310458,Emily,Brooklyn,Park Slope,40.66793,-73.98327,Private room,60,14,9,0.09,2,0,Low,10+,0 to 25,Less than 3,Less than 2,Less than 100,2016.0,8.0
295128,Carol Gloria,Bronx,Clason Point,40.81309,-73.85514,Private room,90,2,0,0.0,7,349,Low,Less than 3,0 to 25,No Review,5 to 10,300+,No Review,No Review
306545,Olivia,Manhattan,East Village,40.72185,-73.98246,Entire home/apt,390,5,143,1.38,2,316,High,4 to 6,100+,Less than 3,Less than 2,300+,2019.0,6.0
311286,Helene,Brooklyn,Bedford-Stuyvesant,40.68503,-73.95385,Private room,70,3,36,0.41,4,281,Low,Less than 3,26 to 50,Less than 3,2 to 5,200 to 300,2018.0,8.0
312288,Paula,Manhattan,Inwood,40.86648,-73.9263,Private room,75,7,0,0.0,2,323,Low,7 to 9,0 to 25,No Review,Less than 2,300+,No Review,No Review
312722,Kristian & Di,Brooklyn,Williamsburg,40.7069,-73.95467,Private room,60,17,14,0.14,4,362,Low,10+,0 to 25,Less than 3,2 to 5,300+,2019.0,7.0
146944,David,Manhattan,East Village,40.72807,-73.98594,Entire home/apt,200,3,0,0.0,1,0,Medium,Less than 3,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
311286,Helene,Brooklyn,Bedford-Stuyvesant,40.68317,-73.94701,Private room,70,4,18,0.22,4,189,Low,4 to 6,0 to 25,Less than 3,2 to 5,100 to 200,2019.0,2.0
314256,Debbie,Brooklyn,Crown Heights,40.6761,-73.9529,Private room,110,6,50,3.55,1,0,Medium,4 to 6,26 to 50,4 to 6,Less than 2,Less than 100,2019.0,5.0
7310,Tilly,Manhattan,Little Italy,40.71702,-73.99811,Entire home/apt,90,14,1,0.16,1,14,Low,10+,0 to 25,Less than 3,Less than 2,Less than 100,2019.0,2.0
319092,Juhli,Brooklyn,Bedford-Stuyvesant,40.68276,-73.95264,Private room,75,5,64,0.67,1,68,Low,4 to 6,51 to 75,Less than 3,Less than 2,Less than 100,2019.0,5.0
320422,Marlon,Brooklyn,Williamsburg,40.71368,-73.9626,Private room,60,3,0,0.0,1,0,Low,Less than 3,0 to 25,No Review,Less than 2,Less than 100,No Review,No Review
320450,Mary D,Manhattan,East Village,40.72956,-73.98158,Entire home/apt,129,7,5,0.15,1,231,Medium,7 to 9,0 to 25,Less than 3,Less than 2,200 to 300,2019.0,3.0
320761,Valerie,Brooklyn,Williamsburg,40.71069,-73.95175,Entire home/apt,130,10,49,0.48,1,152,Medium,10+,26 to 50,Less than 3,Less than 2,100 to 200,2019.0,6.0
320538,Larissa,Brooklyn,Williamsburg,40.70863,-73.94641,Entire home/apt,95,4,132,1.27,1,46,Low,4 to 6,100+,Less than 3,Less than 2,Less than 100,2019.0,7.0
321756,Eric,Manhattan,Harlem,40.82888,-73.94307,Private room,75,3,20,0.26,1,364,Low,Less than 3,0 to 25,Less than 3,Less than 2,300+,2019.0,2.0
321934,Jessica,Brooklyn,Park Slope,40.67319,-73.97323,Entire home/apt,175,2,11,0.11,1,246,Medium,Less than 3,0 to 25,Less than 3,Less than 2,200 to 300,2013.0,2.0
322884,Melissa,Brooklyn,Carroll Gardens,40.67846,-73.99443,Entire home/apt,190,3,51,0.57,1,288,Medium,Less than 3,51 to 75,Less than 3,Less than 2,200 to 300,2019.0,1.0
322716,Alex,Brooklyn,Crown Heights,40.6715,-73.94808,Private room,49,21,15,0.15,5,331,Low,10+,0 to 25,Less than 3,2 to 5,300+,2019.0,6.0
324460,Samir,Manhattan,East Village,40.72681,-73.98534,Entire home/apt,212,3,67,1.31,1,51,High,Less than 3,51 to 75,Less than 3,Less than 2,Less than 100,2019.0,6.0
314941,Tony,Manhattan,Lower East Side,40.71904,-73.99392,Private room,95,1,109,1.11,3,364,Low,Less than 3,100+,Less than 3,2 to 5,300+,2019.0,6.0
325389,Luis Fernando,Brooklyn,Williamsburg,40.71031,-73.9583,Entire home/apt,140,2,9,0.11,1,254,Medium,Less than 3,0 to 25,Less than 3,Less than 2,200 to 300,2019.0,2.0
329436,Jana,Brooklyn,Gowanus,40.68076,-73.9896,Entire home/apt,190,3,69,0.79,2,258,Medium,Less than 3,51 to 75,Less than 3,Less than 2,200 to 300,2019.0,1.0
101597,Per,Manhattan,East Harlem,40.79603,-73.94903,Entire home/apt,124,28,22,0.26,1,103,Medium,10+,0 to 25,Less than 3,Less than 2,100 to 200,2019.0,6.0
330347,Adrienne,Brooklyn,Williamsburg,40.71492,-73.96282,Entire home/apt,135,30,56,0.56,1,42,Medium,10+,51 to 75,Less than 3,Less than 2,Less than 100,2019.0,6.0
332189,Elise,Manhattan,Morningside Heights,40.80393,-73.95838,Private room,122,3,93,0.93,1,246,Medium,Less than 3,76 to 100,Less than 3,Less than 2,200 to 300,2019.0,6.0
323517,Deda,Manhattan,Upper West Side,40.80082,-73.9652,Private room,109,1,104,1.05,2,364,Medium,Less than 3,100+,Less than 3,Less than 2,300+,2019.0,6.0
338454,Share,Manhattan,Harlem,40.82976,-73.94867,Private room,85,30,64,0.68,1,318,Low,10+,51 to 75,Less than 3,Less than 2,300+,2018.0,6.0
240427,Naimah,Brooklyn,Bedford-Stuyvesant,40.683,-73.91981,Entire home/apt,145,3,127,1.25,2,72,Medium,Less than 3,100+,Less than 3,Less than 2,Less than 100,2019.0,6.0
342054,Violetta,Manhattan,Upper West Side,40.78971,-73.9729,Entire home/apt,195,11,30,0.32,1,249,Medium,10+,26 to 50,Less than 3,Less than 2,200 to 300,2019.0,6.0
282655,Jenna,Brooklyn,Carroll Gardens,40.67817,-73.99495,Entire home/apt,250,2,106,1.34,3,272,High,Less than 3,100+,Less than 3,2 to 5,200 to 300,2019.0,6.0
343250,Jason,Brooklyn,Greenpoint,40.73119,-73.95578,Private room,125,3,6,0.1,1,325,Medium,Less than 3,0 to 25,Less than 3,Less than 2,300+,2016.0,11.0
352168,Silvia,Manhattan,Upper West Side,40.78,-73.98249,Entire home/apt,150,30,48,0.55,1,35,Medium,10+,26 to 50,Less than 3,Less than 2,Less than 100,2019.0,11.0
155689,Joab,Brooklyn,Bushwick,40.70514,-73.91922,Private room,70,5,47,0.49,1,203,Low,4 to 6,26 to 50,Less than 3,Less than 2,200 to 300,2019.0,6.0
353965,Mary And Geoff,Manhattan,Inwood,40.86713,-73.92811,Private room,90,2,120,1.27,1,132,Low,Less than 3,100+,Less than 3,Less than 2,100 to 200,2019.0,6.0
354330,Eyal,Manhattan,East Village,40.73198,-73.98881,Private room,65,3,52,0.63,1,5,Low,Less than 3,51 to 75,Less than 3,Less than 2,Less than 100,2019.0,10.0
72062,Bruce,Manhattan,East Village,40.72542,-73.97986,Entire home/apt,500,2,48,0.48,4,297,High,Less than 3,26 to 50,Less than 3,2 to 5,200 to 300,2019.0,6.0
361855,Kurt,Manhattan,Washington Heights,40.83494,-73.93869,Entire home/apt,250,3,32,0.43,2,276,High,Less than 3,26 to 50,Less than 3,Less than 2,200 to 300,2019.0,5.0
363834,Jennifer,Manhattan,Chinatown,40.71659,-73.98945,Entire home/apt,125,25,43,0.42,1,102,Medium,10+,26 to 50,Less than 3,Less than 2,100 to 200,2019.0,6.0
364955,Ruperto,Manhattan,West Village,40.72966,-74.00243,Entire home/apt,200,30,39,0.44,1,251,Medium,10+,26 to 50,Less than 3,Less than 2,200 to 300,2019.0,6.0
365153,Ben,Brooklyn,Greenpoint,40.72898,-73.95552,Entire home/apt,229,1,50,0.5,1,188,High,Less than 3,26 to 50,Less than 3,Less than 2,100 to 200,2014.0,5.0
369015,Thai,Bronx,Kingsbridge,40.87207,-73.90193,Entire home/apt,90,30,4,0.35,2,346,Low,10+,0 to 25,Less than 3,Less than 2,300+,2019.0,2.0
373085,Hudson,Manhattan,Upper West Side,40.77728,-73.97818,Entire home/apt,110,13,38,0.39,1,0,Medium,10+,26 to 50,Less than 3,Less than 2,Less than 100,2019.0,2.0
340692,Vanessa,Brooklyn,Greenpoint,40.72646,-73.95341,Private room,59,3,29,0.36,1,15,Low,Less than 3,26 to 50,Less than 3,Less than 2,Less than 100,2019.0,6.0
211877,Daniel,Brooklyn,Williamsburg,40.71015,-73.96101,Entire home/apt,195,4,59,0.6,1,71,Medium,4 to 6,51 to 75,Less than 3,Less than 2,Less than 100,2019.0,6.0
389924,Patty,Brooklyn,Williamsburg,40.71903,-73.9597,Entire home/apt,169,1,68,0.67,2,215,Medium,Less than 3,51 to 75,Less than 3,Less than 2,200 to 300,2019.0,7.0
331328,Amir,Manhattan,East Harlem,40.80892,-73.93985,Entire home/apt,113,14,26,0.27,3,253,Medium,10+,26 to 50,Less than 3,2 to 5,200 to 300,2015.0,11.0
391325,G & S,Manhattan,Harlem,40.80276,-73.9567,Entire home/apt,250,14,31,0.31,1,78,High,10+,26 to 50,Less than 3,Less than 2,Less than 100,2012.0,8.0
394752,Allison,Brooklyn,Greenpoint,40.72488,-73.95018,Private room,55,2,1,0.01,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2011.0,3.0
134355,Moss Owen,Manhattan,Hell's Kitchen,40.76248,-73.9913,Private room,150,3,36,0.36,1,49,Medium,Less than 3,26 to 50,Less than 3,Less than 2,Less than 100,2019.0,6.0
422561,Nancy,Brooklyn,Boerum Hill,40.68674,-73.98876,Entire home/apt,135,4,6,0.1,1,0,Medium,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2016.0,5.0
425506,Bliss,Brooklyn,Clinton Hill,40.6848,-73.96219,Entire home/apt,350,6,14,0.3,1,156,High,4 to 6,0 to 25,Less than 3,Less than 2,100 to 200,2019.0,4.0
430188,Pam,Brooklyn,Williamsburg,40.70516,-73.95455,Private room,120,14,76,0.76,6,343,Medium,10+,76 to 100,Less than 3,5 to 10,300+,2019.0,3.0
438133,Ellis,Brooklyn,Park Slope,40.67542,-73.98142,Entire home/apt,165,30,34,0.51,2,189,Medium,10+,26 to 50,Less than 3,Less than 2,100 to 200,2018.0,9.0
448312,Christopher,Brooklyn,Brooklyn Heights,40.6926,-73.99832,Private room,100,3,66,0.68,2,0,Low,Less than 3,51 to 75,Less than 3,Less than 2,Less than 100,2016.0,9.0
448312,Christopher,Brooklyn,Brooklyn Heights,40.69441,-73.99771,Entire home/apt,200,3,80,0.85,2,106,Medium,Less than 3,76 to 100,Less than 3,Less than 2,100 to 200,2019.0,6.0
451545,Ruthven,Brooklyn,Bedford-Stuyvesant,40.6824,-73.94615,Entire home/apt,185,3,46,1.07,1,248,Medium,Less than 3,26 to 50,Less than 3,Less than 2,200 to 300,2019.0,2.0
454756,Leslie,Brooklyn,Fort Greene,40.68819,-73.97258,Entire home/apt,130,35,5,0.05,1,135,Medium,10+,0 to 25,Less than 3,Less than 2,100 to 200,2018.0,3.0
456638,Sophie,Brooklyn,Williamsburg,40.7205,-73.96015,Entire home/apt,199,30,8,0.11,1,30,Medium,10+,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,8.0
410094,Yvette,Manhattan,East Village,40.72451,-73.98094,Entire home/apt,225,2,33,0.33,1,0,High,Less than 3,26 to 50,Less than 3,Less than 2,Less than 100,2019.0,2.0
459054,Famous,Brooklyn,Crown Heights,40.67591,-73.94715,Entire home/apt,150,5,5,0.05,1,0,Medium,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,7.0
322716,Alex,Brooklyn,Crown Heights,40.66966,-73.94735,Entire home/apt,79,15,11,0.11,5,179,Low,10+,0 to 25,Less than 3,2 to 5,100 to 200,2019.0,1.0
327900,T,Manhattan,Lower East Side,40.71965,-73.98766,Entire home/apt,150,2,151,1.51,2,52,Medium,Less than 3,100+,Less than 3,Less than 2,Less than 100,2019.0,6.0
25183,Nathalie,Brooklyn,Bedford-Stuyvesant,40.68314,-73.93963,Entire home/apt,120,2,75,0.76,2,237,Medium,Less than 3,51 to 75,Less than 3,Less than 2,200 to 300,2019.0,6.0
35375,Savannah,Queens,Astoria,40.75961,-73.91117,Private room,80,1,42,1.21,2,365,Low,Less than 3,26 to 50,Less than 3,Less than 2,300+,2019.0,6.0
473113,Keishera,Brooklyn,Crown Heights,40.67174,-73.95663,Entire home/apt,120,5,104,1.04,1,272,Medium,4 to 6,100+,Less than 3,Less than 2,200 to 300,2019.0,6.0
509341,Tessa,Brooklyn,Williamsburg,40.71055,-73.95098,Entire home/apt,140,7,13,0.13,1,0,Medium,7 to 9,0 to 25,Less than 3,Less than 2,Less than 100,2016.0,7.0
509918,Eduardo,Brooklyn,Bedford-Stuyvesant,40.69465,-73.95458,Entire home/apt,200,5,4,0.07,1,9,Medium,4 to 6,0 to 25,Less than 3,Less than 2,Less than 100,2018.0,12.0
116599,Sahr,Brooklyn,Clinton Hill,40.68413,-73.96542,Private room,165,4,11,0.11,3,365,Medium,4 to 6,0 to 25,Less than 3,2 to 5,300+,2019.0,7.0
31374,Shon,Manhattan,Kips Bay,40.73877,-73.97707,Entire home/apt,125,4,1,0.01,3,181,Medium,4 to 6,0 to 25,Less than 3,2 to 5,100 to 200,2012.0,3.0
520279,Peter Michael,Manhattan,Chelsea,40.74893,-73.99544,Entire home/apt,130,30,19,0.19,1,189,Medium,10+,0 to 25,Less than 3,Less than 2,100 to 200,2018.0,11.0
522065,Liz And Melissa,Manhattan,East Harlem,40.79406,-73.94102,Shared room,65,7,131,1.31,2,0,Low,7 to 9,100+,Less than 3,Less than 2,Less than 100,2019.0,5.0
522164,Wanda,Brooklyn,Fort Greene,40.68795,-73.97332,Entire home/apt,123,30,15,0.15,1,189,Medium,10+,0 to 25,Less than 3,Less than 2,100 to 200,2019.0,1.0
523218,Giorgio,Manhattan,Washington Heights,40.85295,-73.93361,Private room,67,2,136,1.37,1,296,Low,Less than 3,100+,Less than 3,Less than 2,200 to 300,2019.0,6.0
526805,Mi,Brooklyn,Gowanus,40.66918,-73.99187,Entire home/apt,130,7,98,0.99,1,35,Medium,7 to 9,76 to 100,Less than 3,Less than 2,Less than 100,2019.0,6.0
530032,Lee And Tara,Brooklyn,Williamsburg,40.71125,-73.95613,Private room,100,3,31,0.31,1,0,Low,Less than 3,26 to 50,Less than 3,Less than 2,Less than 100,2019.0,1.0
178043,Chas,Manhattan,Upper West Side,40.78558,-73.9696,Entire home/apt,212,21,45,0.46,1,35,High,10+,26 to 50,Less than 3,Less than 2,Less than 100,2018.0,1.0
465278,Ade,Brooklyn,Williamsburg,40.71577,-73.96053,Entire home/apt,190,3,124,1.76,1,359,Medium,Less than 3,100+,Less than 3,Less than 2,300+,2019.0,6.0
251176,Jason,Manhattan,East Village,40.72577,-73.98745,Entire home/apt,249,5,166,1.68,2,365,High,4 to 6,100+,Less than 3,Less than 2,300+,2019.0,5.0
547386,Michelle,Queens,Rockaway Beach,40.58615,-73.81245,Private room,70,27,13,0.13,1,335,Low,10+,0 to 25,Less than 3,Less than 2,300+,2015.0,9.0
322716,Alex,Brooklyn,Crown Heights,40.67086,-73.94872,Entire home/apt,100,30,15,0.16,5,282,Low,10+,0 to 25,Less than 3,2 to 5,200 to 300,2019.0,5.0
552679,Olivia,Brooklyn,Bedford-Stuyvesant,40.68505,-73.95684,Entire home/apt,135,2,86,0.87,1,102,Medium,Less than 3,76 to 100,Less than 3,Less than 2,100 to 200,2019.0,6.0
3088389,Kai,Manhattan,Upper West Side,40.77944,-73.98567,Entire home/apt,120,5,49,0.56,1,201,Medium,4 to 6,26 to 50,Less than 3,Less than 2,200 to 300,2019.0,6.0
568568,Driss,Manhattan,Midtown,40.74503,-73.98876,Entire home/apt,169,18,54,0.57,1,98,Medium,10+,51 to 75,Less than 3,Less than 2,Less than 100,2019.0,3.0
572527,Marine,Brooklyn,Crown Heights,40.67539,-73.96093,Entire home/apt,165,7,3,0.03,1,157,Medium,7 to 9,0 to 25,Less than 3,Less than 2,100 to 200,2013.0,1.0
573316,Kelli,Manhattan,Harlem,40.8054,-73.95189,Private room,90,1,1,0.02,1,0,Low,Less than 3,0 to 25,Less than 3,Less than 2,Less than 100,2016.0,2.0
571952,Olivia,Manhattan,Upper East Side,40.78491,-73.9508,Entire home/apt,225,2,56,0.57,1,312,High,Less than 3,51 to 75,Less than 3,Less than 2,300+,2018.0,12.0
181376,Carol,Brooklyn,Fort Greene,40.69088,-73.97307,Private room,95,2,163,1.66,2,331,Low,Less than 3,100+,Less than 3,Less than 2,300+,2019.0,5.0
275582,Natalia,Manhattan,Hell's Kitchen,40.75835,-73.99193,Private room,85,10,116,1.17,1,174,Low,10+,100+,Less than 3,Less than 2,100 to 200,2019.0,11.0
579495,Susi,Brooklyn,South Slope,40.66527,-73.9886,Entire home/apt,199,14,27,0.28,2,223,Medium,10+,26 to 50,Less than 3,Less than 2,200 to 300,2019.0,5.0
314941,Tony,Manhattan,Lower East Side,40.71895,-73.99434,Entire home/apt,211,1,52,0.6,3,361,High,Less than 3,51 to 75,Less than 3,2 to 5,300+,2019.0,8.0
582598,Andrey,Manhattan,Midtown,40.75579,-73.96699,Entire home/apt,145,6,39,0.4,1,0,Medium,4 to 6,26 to 50,Less than 3,Less than 2,Less than 100,2018.0,9.0
567187,Jane,Manhattan,Harlem,40.82399,-73.95328,Private room,65,14,35,0.35,1,283,Low,10+,26 to 50,Less than 3,Less than 2,200 to 300,2019.0,1.0
